,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence
391,It's Nice To Have A Friend,Lover,Taylor Swift,2019-08-23,150440,65,0.737,0.971,0.175,0.000337,0.171,-9.912,0.0401,70.008,4,0.545
392,Daylight,Lover,Taylor Swift,2019-08-23,293453,72,0.557,0.808,0.496,0.000173,0.0772,-9.602,0.0563,149.983,4,0.265
393,the 1,folklore (deluxe version),Taylor Swift,2020-08-18,210240,66,0.78,0.75,0.361,7.14e-06,0.108,-6.942,0.048,139.902,4,0.163
394,cardigan,folklore (deluxe version),Taylor Swift,2020-08-18,239560,66,0.612,0.525,0.58,0.000414,0.26,-8.572,0.0419,130.045,4,0.534
395,the last great american dynasty,folklore (deluxe version),Taylor Swift,2020-08-18,231000,64,0.688,0.481,0.653,0.00414,0.106,-8.558,0.0403,147.991,4,0.701
396,exile (feat. Bon Iver),folklore (deluxe version),Taylor Swift,2020-08-18,285640,65,0.31,0.761,0.374,2.46e-05,0.11,-8.464,0.0275,75.938,4,0.16
397,my tears ricochet,folklore (deluxe version),Taylor Swift,2020-08-18,255893,65,0.456,0.814,0.265,0.0,0.0679,-10.663,0.0328,129.947,4,0.112
398,mirrorball,folklore (deluxe version),Taylor Swift,2020-08-18,208973,64,0.549,0.686,0.417,1.9e-06,0.0604,-10.064,0.035,110.137,4,0.347
399,seven,folklore (deluxe version),Taylor Swift,2020-08-18,208906,63,0.602,0.888,0.494,2.59e-05,0.0902,-10.813,0.0277,94.955,4,0.374
400,august,folklore (deluxe version),Taylor Swift,2020-08-18,261920,67,0.387,0.553,0.634,6.93e-05,0.0931,-9.222,0.0363,89.567,4,0.42
401,this is me trying,folklore (deluxe version),Taylor Swift,2020-08-18,195106,64,0.511,0.312,0.478,2.3e-05,0.147,-9.837,0.0322,135.882,4,0.408
402,illicit affairs,folklore (deluxe version),Taylor Swift,2020-08-18,190893,64,0.529,0.862,0.304,0.0,0.108,-10.567,0.0356,119.58,4,0.44
403,invisible string,folklore (deluxe version),Taylor Swift,2020-08-18,252880,63,0.651,0.859,0.459,6.63e-05,0.105,-11.128,0.0507,83.455,4,0.454
404,mad woman,folklore (deluxe version),Taylor Swift,2020-08-18,237266,61,0.593,0.67,0.7,6.77e-06,0.116,-9.016,0.0492,141.898,4,0.451
405,epiphany,folklore (deluxe version),Taylor Swift,2020-08-18,289746,60,0.317,0.727,0.254,0.000326,0.0867,-13.679,0.0286,93.933,4,0.103
406,betty,folklore (deluxe version),Taylor Swift,2020-08-18,294520,63,0.595,0.589,0.376,0.0,0.0989,-8.767,0.0256,95.946,4,0.476
407,peace,folklore (deluxe version),Taylor Swift,2020-08-18,234000,61,0.644,0.916,0.284,1.5e-05,0.0909,-12.879,0.0821,150.072,4,0.328
408,hoax,folklore (deluxe version),Taylor Swift,2020-08-18,220040,60,0.676,0.964,0.178,7.9e-06,0.135,-15.01,0.0394,118.84,4,0.404
409,the lakes - bonus track,folklore (deluxe version),Taylor Swift,2020-08-18,211813,65,0.313,0.842,0.258,1.3e-06,0.0948,-11.532,0.0383,179.947,4,0.268
410,willow,evermore (deluxe version),Taylor Swift,2021-01-07,214706,65,0.392,0.833,0.574,0.00179,0.145,-9.195,0.17,81.112,4,0.529
411,champagne problems,evermore (deluxe version),Taylor Swift,2021-01-07,244000,67,0.462,0.92,0.24,0.0,0.113,-12.077,0.0377,171.319,4,0.32
412,gold rush,evermore (deluxe version),Taylor Swift,2021-01-07,185320,64,0.512,0.83,0.462,0.166,0.121,-10.491,0.0408,112.05,4,0.353
413,‘tis the damn season,evermore (deluxe version),Taylor Swift,2021-01-07,229840,64,0.575,0.735,0.434,6.59e-05,0.105,-8.193,0.0312,145.916,4,0.348
414,tolerate it,evermore (deluxe version),Taylor Swift,2021-01-07,245440,64,0.316,0.878,0.361,2.67e-05,0.0797,-10.381,0.0488,74.952,5,0.221
415,"no body, no crime (feat. HAIM)",evermore (deluxe version),Taylor Swift,2021-01-07,215626,63,0.546,0.418,0.613,0.0,0.103,-7.589,0.0264,79.015,4,0.535
416,happiness,evermore (deluxe version),Taylor Swift,2021-01-07,315146,62,0.559,0.87,0.334,0.0,0.114,-10.733,0.0376,122.079,4,0.211
417,dorothea,evermore (deluxe version),Taylor Swift,2021-01-07,225880,61,0.605,0.696,0.488,0.0,0.129,-8.322,0.0264,119.966,4,0.354
418,coney island (feat. The National),evermore (deluxe version),Taylor Swift,2021-01-07,275320,62,0.537,0.819,0.537,0.000904,0.142,-11.266,0.0617,107.895,4,0.292
419,ivy,evermore (deluxe version),Taylor Swift,2021-01-07,260440,63,0.515,0.855,0.545,1.97e-05,0.0921,-9.277,0.0353,88.856,4,0.535
420,cowboy like me,evermore (deluxe version),Taylor Swift,2021-01-07,275040,62,0.604,0.768,0.517,0.000155,0.123,-9.014,0.0347,127.967,4,0.511
421,long story short,evermore (deluxe version),Taylor Swift,2021-01-07,215920,62,0.546,0.66,0.73,0.179,0.0972,-7.704,0.0417,157.895,4,0.573
422,marjorie,evermore (deluxe version),Taylor Swift,2021-01-07,257773,61,0.535,0.876,0.561,0.000136,0.115,-11.609,0.0484,96.103,4,0.287
423,closure,evermore (deluxe version),Taylor Swift,2021-01-07,180653,59,0.689,0.835,0.704,4.83e-06,0.134,-10.813,0.245,151.884,5,0.92
424,evermore (feat. Bon Iver),evermore (deluxe version),Taylor Swift,2021-01-07,304106,62,0.39,0.937,0.27,0.00227,0.111,-10.673,0.0308,125.177,5,0.32
425,right where you left me - bonus track,evermore (deluxe version),Taylor Swift,2021-01-07,245026,76,0.581,0.769,0.619,0.000106,0.117,-6.524,0.0282,137.915,4,0.645
426,it's time to go - bonus track,evermore (deluxe version),Taylor Swift,2021-01-07,254640,66,0.592,0.801,0.41,1.39e-05,0.09,-12.426,0.0397,151.923,4,0.416
427,Only The Young - Featured in Miss Americana,Only The Young (Featured in Miss Americana),Taylor Swift,2020-01-31,157507,66,0.56,0.00244,0.78,0.0,0.0714,-4.895,0.0517,93.516,4,0.602
428,"Beautiful Ghosts - From The Motion Picture Soundtrack ""Cats""","Beautiful Ghosts (From The Motion Picture ""Cats"")",Taylor Swift,2019-11-15,261061,0,0.368,0.85,0.238,0.0,0.0974,-8.976,0.0599,187.051,3,0.239
429,Christmas Tree Farm,Christmas Tree Farm,Taylor Swift,2019-12-06,228026,53,0.598,0.06,0.68,0.0,0.324,-4.505,0.0331,134.002,4,0.437
430,Fearless (Taylor's Version),Fearless (Taylor's Version),Taylor Swift,2021-04-09,241591,70,0.569,0.0122,0.741,0.0,0.333,-4.963,0.0282,100.118,4,0.43
431,Fifteen (Taylor's Version),Fearless (Taylor's Version),Taylor Swift,2021-04-09,294419,66,0.559,0.116,0.646,0.0,0.32,-4.61,0.0272,95.466,4,0.289
432,Love Story (Taylor's Version),Fearless (Taylor's Version),Taylor Swift,2021-04-09,235766,75,0.627,0.13,0.792,3.97e-06,0.0845,-4.311,0.031,119.054,4,0.415
433,Hey Stephen (Taylor's Version),Fearless (Taylor's Version),Taylor Swift,2021-04-09,254254,65,0.788,0.106,0.571,0.0,0.0934,-6.135,0.0296,115.99,4,0.797
434,White Horse (Taylor's Version),Fearless (Taylor's Version),Taylor Swift,2021-04-09,234515,66,0.423,0.369,0.517,0.0,0.177,-7.377,0.0486,185.262,4,0.366
435,You Belong With Me (Taylor's Version),Fearless (Taylor's Version),Taylor Swift,2021-04-09,231124,78,0.632,0.0623,0.773,0.0,0.0885,-4.856,0.0346,130.033,4,0.474
436,Breathe (feat. Colbie Caillat) (Taylor's Version),Fearless (Taylor's Version),Taylor Swift,2021-04-09,263377,63,0.506,0.156,0.626,0.0,0.228,-6.066,0.0287,148.035,4,0.321
437,Tell Me Why (Taylor's Version),Fearless (Taylor's Version),Taylor Swift,2021-04-09,200575,61,0.578,0.0222,0.909,0.0,0.333,-3.669,0.0628,100.023,4,0.541
438,You're Not Sorry (Taylor's Version),Fearless (Taylor's Version),Taylor Swift,2021-04-09,261842,63,0.506,0.0538,0.444,0.0,0.123,-4.99,0.0285,133.873,4,0.241
439,The Way I Loved You (Taylor's Version),Fearless (Taylor's Version),Taylor Swift,2021-04-09,243136,79,0.402,0.0033,0.732,0.0,0.108,-4.665,0.0484,161.032,4,0.472
440,Forever & Always (Taylor's Version),Fearless (Taylor's Version),Taylor Swift,2021-04-09,225328,67,0.598,0.0231,0.821,0.0,0.143,-4.433,0.0447,128.03,4,0.673
441,The Best Day (Taylor's Version),Fearless (Taylor's Version),Taylor Swift,2021-04-09,245290,61,0.642,0.488,0.576,0.0,0.159,-8.524,0.0282,125.0,4,0.469
442,Change (Taylor's Version),Fearless (Taylor's Version),Taylor Swift,2021-04-09,279359,60,0.499,0.000191,0.815,0.0,0.181,-4.063,0.0341,95.999,4,0.344
443,Jump Then Fall (Taylor's Version),Fearless (Taylor's Version),Taylor Swift,2021-04-09,237580,61,0.572,0.0474,0.69,0.0,0.0897,-6.201,0.0358,160.111,4,0.624
444,Untouchable (Taylor's Version),Fearless (Taylor's Version),Taylor Swift,2021-04-09,312107,61,0.393,0.0181,0.531,0.0,0.169,-6.112,0.0329,200.391,4,0.224
445,Forever & Always (Piano Version) (Taylor's Version),Fearless (Taylor's Version),Taylor Swift,2021-04-09,267833,62,0.546,0.819,0.273,0.0,0.137,-9.208,0.0308,118.753,4,0.271
446,Come In With The Rain (Taylor's Version),Fearless (Taylor's Version),Taylor Swift,2021-04-09,237338,59,0.476,0.0406,0.564,0.0,0.102,-5.677,0.0269,143.929,4,0.167
447,Superstar (Taylor's Version),Fearless (Taylor's Version),Taylor Swift,2021-04-09,263865,58,0.454,0.157,0.555,0.0,0.343,-6.69,0.0283,171.862,4,0.171
448,The Other Side Of The Door (Taylor's Version),Fearless (Taylor's Version),Taylor Swift,2021-04-09,238443,64,0.432,0.0279,0.873,0.0,0.167,-4.367,0.0577,163.936,4,0.629
449,Today Was A Fairytale (Taylor's Version),Fearless (Taylor's Version),Taylor Swift,2021-04-09,241822,62,0.482,0.0135,0.779,0.0,0.296,-5.025,0.0409,158.162,4,0.328
450,You All Over Me (feat. Maren Morris) (Taylor's Version) (From The Vault),Fearless (Taylor's Version),Taylor Swift,2021-04-09,220839,61,0.599,0.816,0.494,0.0,0.101,-7.61,0.0372,142.893,4,0.44
451,Mr. Perfectly Fine (Taylor's Version) (From The Vault),Fearless (Taylor's Version),Taylor Swift,2021-04-09,277591,68,0.66,0.162,0.817,0.0,0.0667,-6.269,0.0521,135.942,4,0.714
452,We Were Happy (Taylor's Version) (From The Vault),Fearless (Taylor's Version),Taylor Swift,2021-04-09,244236,62,0.609,0.849,0.373,0.0,0.0779,-8.819,0.0263,106.007,4,0.13
453,That's When (feat. Keith Urban) (Taylor's Version) (From The Vault),Fearless (Taylor's Version),Taylor Swift,2021-04-09,189495,65,0.588,0.225,0.608,0.0,0.092,-7.062,0.0365,90.201,4,0.508
454,Don't You (Taylor's Version) (From The Vault),Fearless (Taylor's Version),Taylor Swift,2021-04-09,208608,64,0.563,0.514,0.473,1.2e-05,0.109,-11.548,0.0503,101.934,4,0.405
455,Bye Bye Baby (Taylor's Version) (From The Vault),Fearless (Taylor's Version),Taylor Swift,2021-04-09,242157,62,0.624,0.334,0.624,0.0,0.0995,-7.86,0.0539,80.132,4,0.527
456,State Of Grace (Taylor's Version),Red (Taylor's Version),Taylor Swift,2021-11-12,295413,70,0.594,0.000328,0.713,0.0,0.114,-5.314,0.0503,129.958,4,0.328
457,Red (Taylor's Version),Red (Taylor's Version),Taylor Swift,2021-11-12,223093,75,0.516,0.00108,0.777,1.62e-06,0.0761,-4.908,0.0375,125.047,4,0.408
458,Treacherous (Taylor's Version),Red (Taylor's Version),Taylor Swift,2021-11-12,242720,69,0.645,0.0344,0.593,0.000127,0.13,-6.506,0.0288,109.984,4,0.299
459,I Knew You Were Trouble (Taylor's Version),Red (Taylor's Version),Taylor Swift,2021-11-12,219760,73,0.584,0.0129,0.557,0.0,0.0576,-6.371,0.0342,154.008,4,0.767
460,All Too Well (Taylor's Version),Red (Taylor's Version),Taylor Swift,2021-11-12,329160,75,0.44,0.0171,0.528,0.00203,0.234,-7.809,0.0317,185.972,4,0.132
461,22 (Taylor's Version),Red (Taylor's Version),Taylor Swift,2021-11-12,230960,73,0.642,0.000443,0.695,1.02e-05,0.0753,-5.62,0.0281,103.984,4,0.642
462,I Almost Do (Taylor's Version),Red (Taylor's Version),Taylor Swift,2021-11-12,244586,67,0.511,0.0167,0.559,0.0,0.113,-6.587,0.0264,145.88,4,0.248
463,We Are Never Ever Getting Back Together (Taylor's Version),Red (Taylor's Version),Taylor Swift,2021-11-12,193146,73,0.567,0.0317,0.686,1.86e-06,0.0732,-6.139,0.175,172.014,4,0.716
464,Stay Stay Stay (Taylor's Version),Red (Taylor's Version),Taylor Swift,2021-11-12,205786,68,0.693,0.0848,0.681,0.0,0.0768,-7.039,0.025,100.02,4,0.663
465,The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor's Version),Red (Taylor's Version),Taylor Swift,2021-11-12,299080,68,0.502,0.0399,0.534,0.0,0.0977,-5.954,0.0278,94.05,4,0.155
466,Holy Ground (Taylor's Version),Red (Taylor's Version),Taylor Swift,2021-11-12,202960,66,0.622,0.0288,0.809,0.00218,0.109,-5.623,0.0638,156.894,4,0.511
467,Sad Beautiful Tragic (Taylor's Version),Red (Taylor's Version),Taylor Swift,2021-11-12,284773,66,0.601,0.622,0.406,9.19e-05,0.133,-11.827,0.0275,130.059,3,0.232
468,The Lucky One (Taylor's Version),Red (Taylor's Version),Taylor Swift,2021-11-12,240466,66,0.686,0.066,0.571,0.0,0.0608,-7.138,0.05,117.889,4,0.538
469,Everything Has Changed (feat. Ed Sheeran) (Taylor's Version),Red (Taylor's Version),Taylor Swift,2021-11-12,245426,71,0.498,0.271,0.61,0.0,0.223,-5.098,0.0363,79.918,4,0.474
470,Starlight (Taylor's Version),Red (Taylor's Version),Taylor Swift,2021-11-12,220413,65,0.628,0.00324,0.685,0.0,0.18,-5.864,0.0358,126.014,4,0.605
471,Begin Again (Taylor's Version),Red (Taylor's Version),Taylor Swift,2021-11-12,238866,68,0.519,0.075,0.527,0.0,0.132,-7.673,0.0274,78.915,4,0.267
472,The Moment I Knew (Taylor's Version),Red (Taylor's Version),Taylor Swift,2021-11-12,285280,65,0.636,0.0494,0.402,0.0,0.107,-7.855,0.031,125.952,4,0.208
473,Come Back...Be Here (Taylor's Version),Red (Taylor's Version),Taylor Swift,2021-11-12,223333,71,0.46,0.0158,0.632,0.0,0.0822,-6.031,0.0302,79.846,4,0.399
474,Girl At Home (Taylor's Version),Red (Taylor's Version),Taylor Swift,2021-11-12,220520,64,0.691,0.00955,0.736,1.88e-05,0.101,-6.974,0.0326,125.089,4,0.612
475,State Of Grace (Acoustic Version) (Taylor's Version),Red (Taylor's Version),Taylor Swift,2021-11-12,321640,63,0.445,0.663,0.131,1.57e-06,0.108,-13.778,0.0564,208.918,3,0.101
476,Ronan (Taylor's Version),Red (Taylor's Version),Taylor Swift,2021-11-12,264253,61,0.623,0.661,0.279,0.0,0.193,-10.802,0.031,116.04,4,0.38
477,Better Man (Taylor's Version) (From The Vault),Red (Taylor's Version),Taylor Swift,2021-11-12,297013,69,0.473,0.214,0.579,0.0,0.0877,-5.824,0.0384,73.942,4,0.255
478,Nothing New (feat. Phoebe Bridgers) (Taylor's Version) (From The Vault),Red (Taylor's Version),Taylor Swift,2021-11-12,258812,75,0.606,0.817,0.377,0.0,0.154,-9.455,0.0275,101.96,4,0.446
479,Babe (Taylor's Version) (From The Vault),Red (Taylor's Version),Taylor Swift,2021-11-12,224240,71,0.584,0.0538,0.743,2.83e-06,0.121,-7.075,0.0931,167.844,4,0.746
480,Message In A Bottle (Taylor's Version) (From The Vault),Red (Taylor's Version),Taylor Swift,2021-11-12,225960,75,0.622,0.00188,0.791,3.72e-06,0.083,-6.106,0.0535,115.915,4,0.494
481,I Bet You Think About Me (feat. Chris Stapleton) (Taylor's Version) (From The Vault),Red (Taylor's Version),Taylor Swift,2021-11-12,285106,75,0.391,0.167,0.715,0.0,0.183,-4.516,0.0495,149.654,3,0.473
482,Forever Winter (Taylor's Version) (From The Vault),Red (Taylor's Version),Taylor Swift,2021-11-12,263533,66,0.611,0.256,0.552,0.0,0.134,-5.828,0.031,116.012,4,0.41
483,Run (feat. Ed Sheeran) (Taylor's Version) (From The Vault),Red (Taylor's Version),Taylor Swift,2021-11-12,240226,73,0.61,0.817,0.488,0.0,0.312,-6.918,0.0293,125.039,4,0.443
484,The Very First Night (Taylor's Version) (From The Vault),Red (Taylor's Version),Taylor Swift,2021-11-12,200280,74,0.678,0.00115,0.733,0.0,0.104,-5.025,0.0281,121.009,4,0.581
485,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Red (Taylor's Version),Taylor Swift,2021-11-12,613026,84,0.631,0.274,0.518,0.0,0.088,-8.771,0.0303,93.023,4,0.205
486,This Love (Taylor's Version),This Love (Taylor's Version),Taylor Swift,2022-05-06,250100,82,0.47,0.302,0.494,0.0,0.0672,-8.672,0.0349,144.039,4,0.0524
487,Wildest Dreams (Taylor's Version),This Love (Taylor's Version),Taylor Swift,2022-05-06,220433,67,0.587,0.0354,0.663,9.06e-05,0.0902,-7.423,0.0599,139.99,4,0.544
488,shut up,Positions (Deluxe),Ariana Grande,2021-02-19,157710,54,0.499,0.801,0.462,0.0,0.0946,-5.308,0.0312,127.698,4,0.599
489,34+35,Positions (Deluxe),Ariana Grande,2021-02-19,173710,56,0.83,0.237,0.585,0.0,0.248,-6.476,0.094,109.978,4,0.485
490,motive (with Doja Cat),Positions (Deluxe),Ariana Grande,2021-02-19,167989,59,0.789,0.0681,0.742,0.0,0.166,-5.664,0.0652,116.965,4,0.661
491,just like magic,Positions (Deluxe),Ariana Grande,2021-02-19,149900,55,0.719,0.08,0.607,0.0,0.125,-5.156,0.165,128.006,4,0.464
492,off the table (with The Weeknd),Positions (Deluxe),Ariana Grande,2021-02-19,239949,54,0.411,0.519,0.522,0.0,0.398,-7.295,0.0981,88.332,1,0.382
493,six thirty,Positions (Deluxe),Ariana Grande,2021-02-19,183874,53,0.739,0.67,0.516,0.0,0.151,-7.154,0.0539,120.109,4,0.434
494,safety net (feat. Ty Dolla $ign),Positions (Deluxe),Ariana Grande,2021-02-19,208457,55,0.552,0.0703,0.599,0.0,0.0986,-5.75,0.0404,161.884,4,0.0916
495,my hair,Positions (Deluxe),Ariana Grande,2021-02-19,158436,54,0.686,0.0815,0.526,7.75e-06,0.144,-6.842,0.0374,92.013,4,0.372
496,nasty,Positions (Deluxe),Ariana Grande,2021-02-19,200732,54,0.772,0.0814,0.506,1.1e-05,0.182,-6.558,0.139,127.894,4,0.456
497,west side,Positions (Deluxe),Ariana Grande,2021-02-19,132278,52,0.688,0.186,0.455,0.0,0.0794,-8.632,0.199,87.865,4,0.557
498,love language,Positions (Deluxe),Ariana Grande,2021-02-19,179860,52,0.688,0.0686,0.573,0.0,0.0749,-5.03,0.208,110.034,4,0.553
499,positions,Positions (Deluxe),Ariana Grande,2021-02-19,172324,56,0.737,0.468,0.802,0.0,0.0931,-4.771,0.0878,144.015,4,0.682
500,obvious,Positions (Deluxe),Ariana Grande,2021-02-19,146958,53,0.624,0.0967,0.672,0.0,0.155,-5.334,0.106,159.852,4,0.26
501,pov,Positions (Deluxe),Ariana Grande,2021-02-19,201882,56,0.487,0.36,0.534,0.0,0.1,-5.664,0.0555,131.798,4,0.173
502,someone like u - interlude,Positions (Deluxe),Ariana Grande,2021-02-19,76742,55,0.639,0.175,0.544,2.44e-05,0.14,-9.5,0.0383,118.158,4,0.179
503,test drive,Positions (Deluxe),Ariana Grande,2021-02-19,122174,67,0.698,0.0251,0.708,0.0,0.124,-4.943,0.0454,115.036,4,0.322
504,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",Positions (Deluxe),Ariana Grande,2021-02-19,182437,69,0.659,0.211,0.662,0.0,0.228,-5.768,0.434,109.957,4,0.704
505,worst behavior,Positions (Deluxe),Ariana Grande,2021-02-19,124281,63,0.726,0.37,0.667,0.0,0.118,-5.956,0.0617,100.053,4,0.434
506,main thing,Positions (Deluxe),Ariana Grande,2021-02-19,129080,59,0.734,0.317,0.475,1.41e-06,0.113,-7.77,0.0403,134.119,4,0.217
507,imagine,"thank u, next",Ariana Grande,2019-02-08,212266,69,0.729,0.378,0.475,0.0,0.12,-4.985,0.0364,62.52,3,0.371
508,needy,"thank u, next",Ariana Grande,2019-02-08,171573,72,0.647,0.78,0.309,7.41e-06,0.202,-7.948,0.0366,87.045,4,0.195
509,NASA,"thank u, next",Ariana Grande,2019-02-08,182000,67,0.747,0.451,0.458,0.0,0.252,-6.891,0.303,75.029,4,0.47
510,bloodline,"thank u, next",Ariana Grande,2019-02-08,216893,70,0.758,0.0815,0.665,0.000157,0.216,-5.188,0.0774,151.976,4,0.643
511,fake smile,"thank u, next",Ariana Grande,2019-02-08,208880,66,0.45,0.329,0.619,0.0,0.319,-7.412,0.372,83.3,4,0.427
512,bad idea,"thank u, next",Ariana Grande,2019-02-08,267106,68,0.847,0.0268,0.579,0.0545,0.102,-5.314,0.0719,137.998,4,0.569
513,make up,"thank u, next",Ariana Grande,2019-02-08,140693,64,0.671,0.0844,0.714,1.48e-06,0.0568,-5.373,0.21,105.137,3,0.477
514,ghostin,"thank u, next",Ariana Grande,2019-02-08,271466,67,0.287,0.418,0.364,1.8e-05,0.185,-8.295,0.0306,103.777,4,0.11
515,in my head,"thank u, next",Ariana Grande,2019-02-08,222946,70,0.662,0.173,0.6,0.000137,0.109,-6.402,0.0703,134.979,4,0.331
516,7 rings,"thank u, next",Ariana Grande,2019-02-08,178626,84,0.778,0.592,0.317,0.0,0.0881,-10.732,0.334,140.048,4,0.327
517,"thank u, next","thank u, next",Ariana Grande,2019-02-08,207320,82,0.717,0.229,0.653,0.0,0.101,-5.634,0.0658,106.966,4,0.412
518,"break up with your girlfriend, i'm bored","thank u, next",Ariana Grande,2019-02-08,190440,77,0.726,0.0421,0.554,0.0,0.106,-5.29,0.0917,169.999,4,0.335
519,raindrops (an angel cried),Sweetener,Ariana Grande,2018-08-17,37640,64,0.336,0.942,0.231,0.0,0.188,-6.217,0.0497,168.685,5,0.429
520,blazed (feat. Pharrell Williams),Sweetener,Ariana Grande,2018-08-17,196360,56,0.795,0.0793,0.759,0.0,0.0805,-6.348,0.0528,110.021,4,0.855
521,the light is coming (feat. Nicki Minaj),Sweetener,Ariana Grande,2018-08-17,228373,61,0.877,0.0122,0.547,1.51e-05,0.028,-5.705,0.18,99.034,4,0.687
522,R.E.M,Sweetener,Ariana Grande,2018-08-17,245666,67,0.831,0.375,0.485,1.47e-05,0.118,-6.677,0.15,80.022,4,0.622
523,God is a woman,Sweetener,Ariana Grande,2018-08-17,197546,79,0.602,0.0233,0.658,6e-05,0.237,-5.934,0.0558,145.031,4,0.268
524,sweetener,Sweetener,Ariana Grande,2018-08-17,208493,66,0.721,0.248,0.459,0.0,0.212,-6.408,0.032,119.914,4,0.46
525,successful,Sweetener,Ariana Grande,2018-08-17,227386,66,0.847,0.107,0.603,7.4e-06,0.106,-4.607,0.0397,114.045,4,0.735
526,everytime,Sweetener,Ariana Grande,2018-08-17,172106,71,0.71,0.186,0.614,0.0,0.0974,-6.757,0.0431,148.152,4,0.658
527,breathin,Sweetener,Ariana Grande,2018-08-17,198160,73,0.568,0.0211,0.656,1.37e-05,0.213,-5.413,0.0433,100.049,4,0.364
528,no tears left to cry,Sweetener,Ariana Grande,2018-08-17,205920,79,0.699,0.04,0.713,3.11e-06,0.294,-5.507,0.0594,121.993,4,0.354
529,borderline (feat. Missy Elliott),Sweetener,Ariana Grande,2018-08-17,177533,58,0.761,0.058,0.818,0.0,0.11,-5.238,0.0978,110.99,4,0.348
530,better off,Sweetener,Ariana Grande,2018-08-17,171333,64,0.597,0.216,0.524,0.0,0.112,-7.247,0.0537,92.568,4,0.0549
531,goodnight n go,Sweetener,Ariana Grande,2018-08-17,189506,71,0.708,0.0217,0.454,0.0,0.073,-7.07,0.0395,110.963,4,0.24
532,pete davidson,Sweetener,Ariana Grande,2018-08-17,73813,62,0.652,0.43,0.31,1.16e-05,0.182,-10.212,0.0509,119.913,4,0.304
533,get well soon,Sweetener,Ariana Grande,2018-08-17,322026,62,0.604,0.657,0.449,0.0,0.0932,-6.564,0.0353,100.355,4,0.528
534,Moonlight,Dangerous Woman,Ariana Grande,2016-05-20,202360,58,0.633,0.42,0.412,3.57e-06,0.048,-7.339,0.0284,102.215,3,0.214
535,Dangerous Woman,Dangerous Woman,Ariana Grande,2016-05-20,235946,63,0.664,0.0529,0.602,0.0,0.356,-5.369,0.0412,134.049,3,0.289
536,Be Alright,Dangerous Woman,Ariana Grande,2016-05-20,179293,62,0.813,0.169,0.456,2.86e-06,0.105,-7.667,0.0684,108.801,4,0.587
537,Into You,Dangerous Woman,Ariana Grande,2016-05-20,244440,65,0.623,0.0162,0.734,1.75e-06,0.145,-5.948,0.107,107.853,4,0.37
538,Side To Side,Dangerous Woman,Ariana Grande,2016-05-20,226173,63,0.644,0.0198,0.723,0.0,0.228,-6.278,0.231,159.17,4,0.616
539,Let Me Love You,Dangerous Woman,Ariana Grande,2016-05-20,223880,58,0.527,0.0295,0.435,0.0,0.243,-8.363,0.129,102.698,3,0.0781
540,Greedy,Dangerous Woman,Ariana Grande,2016-05-20,214880,57,0.59,0.0367,0.704,0.0,0.0984,-5.303,0.114,109.826,4,0.856
541,Leave Me Lonely,Dangerous Woman,Ariana Grande,2016-05-20,229680,56,0.445,0.599,0.446,2.21e-05,0.339,-7.468,0.0312,90.927,3,0.389
542,Everyday,Dangerous Woman,Ariana Grande,2016-05-20,194840,57,0.637,0.0149,0.733,0.0,0.162,-4.413,0.0563,131.004,4,0.431
543,Sometimes,Dangerous Woman,Ariana Grande,2016-05-20,226666,55,0.397,0.0907,0.666,0.0,0.344,-5.383,0.248,77.915,4,0.568
544,I Don't Care,Dangerous Woman,Ariana Grande,2016-05-20,178026,51,0.591,0.728,0.403,1.37e-06,0.153,-8.284,0.0431,111.934,4,0.288
545,Bad Decisions,Dangerous Woman,Ariana Grande,2016-05-20,226426,55,0.698,0.0146,0.645,0.0,0.269,-5.368,0.0416,131.948,4,0.788
546,Touch It,Dangerous Woman,Ariana Grande,2016-05-20,260000,58,0.536,0.0303,0.694,0.0,0.183,-4.369,0.0332,100.906,4,0.291
547,Knew Better / Forever Boy,Dangerous Woman,Ariana Grande,2016-05-20,299213,56,0.484,0.235,0.381,3.6e-06,0.0998,-6.705,0.0711,106.65,4,0.372
548,Thinking Bout You,Dangerous Woman,Ariana Grande,2016-05-20,200386,53,0.507,0.0152,0.696,0.000821,0.121,-6.027,0.0621,102.983,4,0.406
549,Step On Up,Dangerous Woman,Ariana Grande,2016-05-20,180853,65,0.662,0.0874,0.877,0.0,0.273,-4.185,0.112,110.905,4,0.545
550,Jason's Song (Gave It Away),Dangerous Woman,Ariana Grande,2016-05-20,264640,49,0.65,0.45,0.655,3.13e-05,0.073,-4.307,0.0631,105.95,4,0.562
551,Intro,My Everything (Deluxe),Ariana Grande,2014-08-25,79840,50,0.447,0.969,0.182,3.83e-05,0.327,-12.439,0.0324,89.814,4,0.096
552,Problem,My Everything (Deluxe),Ariana Grande,2014-08-25,193920,75,0.66,0.0192,0.805,8.83e-06,0.159,-5.352,0.153,103.008,4,0.625
553,One Last Time,My Everything (Deluxe),Ariana Grande,2014-08-25,197266,81,0.628,0.093,0.593,1.65e-06,0.096,-5.036,0.0323,125.026,4,0.104
